,Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
1012,2015-08-27,13.40925,13.40925,13.40925,13.40925,0.04025,,,0.0,,,
1013,2015-08-26,13.369,13.369,13.369,13.369,0.0045,,,0.0,,,
1014,2015-08-25,13.3645,13.3645,13.3645,13.3645,-0.15825,,,0.0,,,
1015,2015-08-24,13.52275,13.52275,13.52275,13.52275,0.30825,,,0.0,,,
1016,2015-08-21,13.2145,13.2145,13.2145,13.2145,0.05225,,,0.0,,,
1017,2015-08-20,13.16225,13.16225,13.16225,13.16225,0.0,,,0.0,,,
1018,2015-08-19,13.16225,13.16225,13.16225,13.16225,-0.03025,,,0.0,,,
1019,2015-08-18,13.1925,13.1925,13.1925,13.1925,0.01725,,,0.0,,,
1020,2015-08-17,13.17525,13.17525,13.17525,13.17525,0.099,,,0.0,,,
1021,2015-08-14,13.07625,13.07625,13.07625,13.07625,0.0,,,0.0,,,
1022,2015-08-13,13.07625,13.07625,13.07625,13.07625,0.05125,,,0.0,,,
1023,2015-08-12,13.025,13.025,13.025,13.025,-0.064,,,0.0,,,
1024,2015-08-11,13.089,13.089,13.089,13.089,0.1565,,,0.0,,,
1025,2015-08-10,12.9325,12.9325,12.9325,12.9325,0.0,,,0.0,,,
1026,2015-08-07,12.9325,12.9325,12.9325,12.9325,-0.07575,,,0.0,,,
1027,2015-08-06,13.00825,13.00825,13.00825,13.00825,-0.06375,,,0.0,,,
1028,2015-08-05,13.072,13.072,13.072,13.072,0.05125,,,0.0,,,
1029,2015-08-04,13.02075,13.02075,13.02075,13.02075,0.03375,,,0.0,,,
1030,2015-08-03,12.987,12.987,12.987,12.987,0.0,,,0.0,,,
1031,2015-07-31,12.987,12.987,12.987,12.987,-0.02525,,,0.0,,,
1032,2015-07-30,13.01225,13.01225,13.01225,13.01225,0.1795,,,0.0,,,
1033,2015-07-29,12.83275,12.83275,12.83275,12.83275,-0.05375,,,0.0,,,
1034,2015-07-28,12.8865,12.8865,12.8865,12.8865,-0.06275,,,0.0,,,
1035,2015-07-27,12.94925,12.94925,12.94925,12.94925,-0.0125,,,0.0,,,
1036,2015-07-24,12.96175,12.96175,12.96175,12.96175,0.21075,,,0.0,,,
1037,2015-07-23,12.751,12.751,12.751,12.751,0.01225,,,0.0,,,
1038,2015-07-22,12.73875,12.73875,12.73875,12.73875,0.0845,,,0.0,,,
1039,2015-07-21,12.65425,12.65425,12.65425,12.65425,-0.113,,,0.0,,,
1040,2015-07-20,12.76725,12.76725,12.76725,12.76725,0.093,,,0.0,,,
1041,2015-07-17,12.67425,12.67425,12.67425,12.67425,-0.03625,,,0.0,,,
1042,2015-07-16,12.7105,12.7105,12.7105,12.7105,-0.0365,,,0.0,,,
1043,2015-07-15,12.747,12.747,12.747,12.747,0.07275,,,0.0,,,
1044,2015-07-14,12.67425,12.67425,12.67425,12.67425,-0.093,,,0.0,,,
1045,2015-07-13,12.76725,12.76725,12.76725,12.76725,-0.01225,,,0.0,,,
1046,2015-07-10,12.7795,12.7795,12.7795,12.7795,-0.0905,,,0.0,,,
1047,2015-07-09,12.87,12.87,12.87,12.87,-0.03325,,,0.0,,,
1048,2015-07-08,12.90325,12.90325,12.90325,12.90325,0.06625,,,0.0,,,
1049,2015-07-07,12.837,12.837,12.837,12.837,0.082,,,0.0,,,
1050,2015-07-06,12.755,12.755,12.755,12.755,0.14475,,,0.0,,,
1051,2015-07-03,12.61025,12.61025,12.61025,12.61025,0.0,,,0.0,,,
1052,2015-07-02,12.61025,12.61025,12.61025,12.61025,-0.028,,,0.0,,,
1053,2015-07-01,12.63825,12.63825,12.63825,12.63825,0.09525,,,0.0,,,
1054,2015-06-30,12.543,12.543,12.543,12.543,-0.0435,,,0.0,,,
1055,2015-06-29,12.5865,12.5865,12.5865,12.5865,0.008,,,0.0,,,
1056,2015-06-26,12.5785,12.5785,12.5785,12.5785,0.10975,,,0.0,,,
1057,2015-06-25,12.46875,12.46875,12.46875,12.46875,-0.043,,,0.0,,,
1058,2015-06-24,12.51175,12.51175,12.51175,12.51175,-0.03925,,,0.0,,,
1059,2015-06-23,12.551,12.551,12.551,12.551,0.06275,,,0.0,,,
1060,2015-06-22,12.48825,12.48825,12.48825,12.48825,-0.051,,,0.0,,,
1061,2015-06-19,12.53925,12.53925,12.53925,12.53925,-0.083,,,0.0,,,
1062,2015-06-18,12.62225,12.62225,12.62225,12.62225,-0.048,,,0.0,,,
1063,2015-06-17,12.67025,12.67025,12.67025,12.67025,-0.097,,,0.0,,,
1064,2015-06-16,12.76725,12.76725,12.76725,12.76725,-0.05325,,,0.0,,,
1065,2015-06-15,12.8205,12.8205,12.8205,12.8205,0.0205,,,0.0,,,
1066,2015-06-12,12.638,12.6605,12.613,12.5985,0.075,12.61822,23.0,3449.0,,,786.0
1067,2015-06-11,12.56,12.647,12.538,12.5235,0.0235,12.59362,89.0,2680.0,47.0,,672.0
1068,2015-06-10,12.632,12.632,12.5065,12.5,-0.14625,12.52857,220.0,1173.0,,,1337.0
1069,2015-06-09,12.70225,12.74,12.68675,12.64625,-0.07225,12.7041,93.0,633.0,22.0,,873.0
1070,2015-06-08,12.8,12.8,12.8,12.7185,-0.0855,12.8,1.0,76.0,12.0,,725.0
1071,2015-06-05,12.8,12.8,12.78325,12.804,0.2135,12.78604,6.0,56.0,19.0,,6.0
1072,2015-06-04,12.521,12.608,12.521,12.5905,0.05925,12.5645,2.0,35.0,23.0,,
1073,2015-06-03,12.53125,12.53125,12.53125,12.53125,0.12425,,,35.0,,,
1074,2015-06-02,12.407,12.407,12.407,12.407,-0.0775,,,35.0,,,
1075,2015-06-01,12.4845,12.4845,12.4845,12.4845,0.1235,,,35.0,,,
1076,2015-05-29,12.361,12.361,12.361,12.361,-0.00375,,,34.0,1.0,,
1077,2015-05-28,12.36475,12.36475,12.36475,12.36475,0.09475,,,34.0,,,
1078,2015-05-27,12.27,12.27,12.27,12.27,-0.049,,,0.0,34.0,,
1079,2015-05-26,12.319,12.319,12.319,12.319,0.21625,,,0.0,,,
1080,2015-05-25,12.10275,12.10275,12.10275,12.10275,0.0,,,0.0,,,
1081,2015-05-22,12.10275,12.10275,12.10275,12.10275,0.0545,,,0.0,,,
1082,2015-05-21,12.04825,12.04825,12.04825,12.04825,-0.00725,,,0.0,,,
1083,2015-05-20,12.0555,12.0555,12.0555,12.0555,-0.07675,,,0.0,,,
1084,2015-05-19,12.13225,12.13225,12.13225,12.13225,0.00375,,,0.0,,,
1085,2015-05-18,12.1285,12.1285,12.1285,12.1285,0.12,,,0.0,,,
1086,2015-05-15,12.0085,12.0085,12.0085,12.0085,-0.036,,,0.0,,,
1087,2015-05-14,12.0445,12.0445,12.0445,12.0445,-0.08775,,,0.0,,,
1088,2015-05-13,12.13225,12.13225,12.13225,12.13225,-0.17175,,,0.0,,,
1089,2015-05-12,12.304,12.304,12.304,12.304,-0.03025,,,0.0,,,
1090,2015-05-11,12.33425,12.33425,12.33425,12.33425,0.13925,,,0.0,,,
1091,2015-05-08,12.195,12.195,12.195,12.195,-0.109,,,0.0,,,
1092,2015-05-07,12.304,12.304,12.304,12.304,0.0415,,,0.0,,,
1093,2015-05-06,12.2625,12.2625,12.2625,12.2625,0.00375,,,0.0,,,
1094,2015-05-05,12.25875,12.25875,12.25875,12.25875,-0.083,,,0.0,,,
1095,2015-05-04,12.34175,12.34175,12.34175,12.34175,-0.01925,,,0.0,,,
1096,2015-05-01,12.361,12.361,12.361,12.361,0.1695,,,0.0,,,
1097,2015-04-30,12.1915,12.1915,12.1915,12.1915,0.14325,,,0.0,,,
1098,2015-04-29,12.04825,12.04825,12.04825,12.04825,-0.084,,,0.0,,,
1099,2015-04-28,12.13225,12.13225,12.13225,12.13225,-0.15275,,,0.0,,,
1100,2015-04-27,12.285,12.285,12.285,12.285,-0.118,,,0.0,,,
1101,2015-04-24,12.403,12.403,12.403,12.403,-0.0465,,,0.0,,,
1102,2015-04-23,12.4495,12.4495,12.4495,12.4495,-0.0505,,,0.0,,,
1103,2015-04-22,12.5,12.5,12.5,12.5,0.07,,,0.0,,,
1104,2015-04-21,12.43,12.43,12.43,12.43,0.0,,,0.0,,,
1105,2015-04-20,12.43,12.43,12.43,12.43,0.0615,,,0.0,,,
1106,2015-04-17,12.3685,12.3685,12.3685,12.3685,0.1285,,,0.0,,,
1107,2015-04-16,12.24,12.24,12.24,12.24,-0.1325,,,0.0,,,
1108,2015-04-15,12.3725,12.3725,12.3725,12.3725,0.061,,,0.0,,,
1109,2015-04-14,12.3115,12.3115,12.3115,12.3115,-0.134,,,0.0,,,
1110,2015-04-13,12.4455,12.4455,12.4455,12.4455,0.15675,,,0.0,,,
1111,2015-04-10,12.28875,12.28875,12.28875,12.28875,0.00375,,,0.0,,,
1112,2015-04-09,12.285,12.285,12.285,12.285,0.1785,,,0.0,,,
1113,2015-04-08,12.1065,12.1065,12.1065,12.1065,-0.0885,,,0.0,,,
1114,2015-04-07,12.195,12.195,12.195,12.195,0.08475,,,0.0,,,
1115,2015-04-06,12.11025,12.11025,12.11025,12.11025,-0.15225,,,0.0,,,
1116,2015-04-02,12.25875,12.25875,12.25875,12.25875,-0.064,,,0.0,,,
1117,2015-04-01,12.32275,12.32275,12.32275,12.32275,-0.1655,,,0.0,,,
1118,2015-03-31,12.48825,12.48825,12.48825,12.48825,0.0,,,0.0,,,
1119,2015-03-30,12.48825,12.48825,12.48825,12.48825,0.11975,,,0.0,,,
1120,2015-03-27,12.3685,12.3685,12.3685,12.3685,0.057,,,0.0,,,
1121,2015-03-26,12.3115,12.3115,12.3115,12.3115,0.109,,,0.0,,,
1122,2015-03-25,12.2025,12.2025,12.2025,12.2025,0.08125,,,0.0,,,
1123,2015-03-24,12.12125,12.12125,12.12125,12.12125,-0.11125,,,0.0,,,
1124,2015-03-23,12.2325,12.2325,12.2325,12.2325,-0.1515,,,0.0,,,
1125,2015-03-20,12.384,12.384,12.384,12.384,-0.3305,,,0.0,,,
1126,2015-03-19,12.7145,12.7145,12.7145,12.7145,0.1675,,,0.0,,,
1127,2015-03-18,12.547,12.547,12.547,12.547,-0.18775,,,0.0,,,
1128,2015-03-17,12.73475,12.73475,12.73475,12.73475,-0.049,,,0.0,,,
1129,2015-03-16,12.78375,12.78375,12.78375,12.78375,-0.10275,,,0.0,,,
1130,2015-03-13,12.68,12.68,12.68,12.68625,0.1705,12.68,31.0,2677.0,,,
1131,2015-03-12,12.462,12.462,12.42,12.51575,0.03525,12.44019,117.0,2703.0,64.0,,
1132,2015-03-11,12.565,12.565,12.535,12.4805,-0.05475,12.55869,44.0,2790.0,1.0,,60.0
1133,2015-03-10,12.371,12.544,12.371,12.53525,0.2465,12.53382,17.0,3407.0,32.0,,835.0
1134,2015-03-09,12.22,12.22,12.22,12.28875,0.0375,12.22,202.0,110.0,12.0,,3136.0
1135,2015-03-06,12.25125,12.25125,12.25125,12.25125,0.21025,,20.0,59.0,51.0,,
1136,2015-03-05,12.041,12.041,12.041,12.041,0.05425,,,36.0,23.0,,
1137,2015-03-04,11.98675,11.98675,11.98675,11.98675,0.0215,,,36.0,,,
1138,2015-03-03,11.96525,11.96525,11.96525,11.96525,-0.0215,,,36.0,1.0,,
1139,2015-03-02,11.98675,11.98675,11.98675,11.98675,0.11725,,,36.0,1.0,,
1140,2015-02-27,11.8695,11.8695,11.8695,11.8695,0.1565,,,36.0,,,
1141,2015-02-26,11.713,11.713,11.713,11.713,0.0445,,,0.0,36.0,,
1142,2015-02-25,11.6685,11.6685,11.6685,11.6685,-0.03075,,,0.0,,,
1143,2015-02-24,11.69925,11.69925,11.69925,11.69925,-0.16675,,,0.0,,,
1144,2015-02-23,11.866,11.866,11.866,11.866,0.02475,,,0.0,,,
1145,2015-02-20,11.84125,11.84125,11.84125,11.84125,-0.04925,,,0.0,,,
1146,2015-02-19,11.8905,11.8905,11.8905,11.8905,0.03875,,,0.0,,,
1147,2015-02-18,11.85175,11.85175,11.85175,11.85175,-0.03875,,,0.0,,,
1148,2015-02-17,11.8905,11.8905,11.8905,11.8905,0.007,,,0.0,,,
1149,2015-02-16,11.8835,11.8835,11.8835,11.8835,0.0,,,0.0,,,
1150,2015-02-13,11.8835,11.8835,11.8835,11.8835,-0.09975,,,0.0,,,
1151,2015-02-12,11.98325,11.98325,11.98325,11.98325,-0.105,,,0.0,,,
1152,2015-02-11,12.08825,12.08825,12.08825,12.08825,0.1515,,,0.0,,,
1153,2015-02-10,11.93675,11.93675,11.93675,11.93675,0.127,,,0.0,,,
1154,2015-02-09,11.80975,11.80975,11.80975,11.80975,0.03475,,,0.0,,,
1155,2015-02-06,11.775,11.775,11.775,11.775,0.2675,,,0.0,,,
1156,2015-02-05,11.5075,11.5075,11.5075,11.5075,-0.202,,,0.0,,,
1157,2015-02-04,11.7095,11.7095,11.7095,11.7095,0.08825,,,0.0,,,
1158,2015-02-03,11.62125,11.62125,11.62125,11.62125,-0.11925,,,0.0,,,
1159,2015-02-02,11.7405,11.7405,11.7405,11.7405,-0.15375,,,0.0,,,
1160,2015-01-30,11.89425,11.89425,11.89425,11.89425,0.08775,,,0.0,,,
1161,2015-01-29,11.8065,11.8065,11.8065,11.8065,0.04525,,,0.0,,,
1162,2015-01-28,11.76125,11.76125,11.76125,11.76125,-0.0765,,,0.0,,,
1163,2015-01-27,11.83775,11.83775,11.83775,11.83775,0.11775,,,0.0,,,
1164,2015-01-26,11.72,11.72,11.72,11.72,0.07175,,,0.0,,,
1165,2015-01-23,11.64825,11.64825,11.64825,11.64825,-0.0135,,,0.0,,,
1166,2015-01-22,11.66175,11.66175,11.66175,11.66175,-0.1585,,,0.0,,,
1167,2015-01-21,11.82025,11.82025,11.82025,11.82025,-0.028,,,0.0,,,
1168,2015-01-20,11.84825,11.84825,11.84825,11.84825,0.0175,,,0.0,,,
1169,2015-01-19,11.83075,11.83075,11.83075,11.83075,0.0,,,0.0,,,
1170,2015-01-16,11.83075,11.83075,11.83075,11.83075,0.014,,,0.0,,,
1171,2015-01-15,11.81675,11.81675,11.81675,11.81675,0.0865,,,0.0,,,
1172,2015-01-14,11.73025,11.73025,11.73025,11.73025,-0.07275,,,0.0,,,
1173,2015-01-13,11.803,11.803,11.803,11.803,0.007,,,0.0,,,
1174,2015-01-12,11.796,11.796,11.796,11.796,0.0105,,,0.0,,,
1175,2015-01-09,11.7855,11.7855,11.7855,11.7855,-0.1015,,,0.0,,,
1176,2015-01-08,11.887,11.887,11.887,11.887,-0.09975,,,0.0,,,
1177,2015-01-07,11.98675,11.98675,11.98675,11.98675,-0.02875,,,0.0,,,
1178,2015-01-06,12.0155,12.0155,12.0155,12.0155,-0.011,,,0.0,,,
1179,2015-01-05,12.0265,12.0265,12.0265,12.0265,-0.0145,,,0.0,,,
1180,2015-01-02,12.041,12.041,12.041,12.041,,,,0.0,,,
1181,2014-12-31,11.8835,11.8835,11.8835,11.8835,-0.01425,,,0.0,,,
1182,2014-12-30,11.89775,11.89775,11.89775,11.89775,-0.0605,,,0.0,,,
1183,2014-12-29,11.95825,11.95825,11.95825,11.95825,-0.01425,,,0.0,,,
1184,2014-12-26,11.9725,11.9725,11.9725,11.9725,,,,0.0,,,
1185,2014-12-24,11.98675,11.98675,11.98675,11.98675,0.025,,,0.0,,,
1186,2014-12-23,11.96175,11.96175,11.96175,11.96175,0.04275,,,0.0,,,
1187,2014-12-22,11.919,11.919,11.919,11.919,0.00725,,,0.0,,,
1188,2014-12-19,11.91175,11.91175,11.91175,11.91175,-0.032,,,0.0,,,
1189,2014-12-18,11.94375,11.94375,11.94375,11.94375,-0.02875,,,0.0,,,
1190,2014-12-17,11.9725,11.9725,11.9725,11.9725,-0.0575,,,0.0,,,
1191,2014-12-16,12.03,12.03,12.03,12.03,-0.09125,,,,,,
1192,2014-12-15,11.78,11.952,11.78,12.12125,0.163,11.94036,483.0,0.0,4.0,,
1193,2014-12-12,11.79,11.82,11.79,11.77175,-0.045,11.81757,137.0,6186.0,1800.0,,298.0
1194,2014-12-11,11.7105,11.74,11.65975,11.81675,0.07625,11.71169,477.0,6178.0,,,354.0
1195,2014-12-10,11.617,11.75175,11.617,11.7405,0.1025,11.73225,108.0,6207.0,15.0,,1116.0
1196,2014-12-09,11.74325,11.755,11.59,11.638,-0.082,11.60703,1274.0,6312.0,158.0,,600.0
1197,2014-12-08,11.55,11.55,11.55,11.72,0.176,11.55,559.0,253.0,35.0,,5500.0
1198,2014-12-05,11.544,11.544,11.544,11.544,0.15775,,,238.0,21.0,,
1199,2014-12-04,11.38625,11.38625,11.38625,11.38625,-0.02275,,,252.0,14.0,,
1200,2014-12-03,11.409,11.409,11.409,11.409,0.0775,,,238.0,14.0,,
1201,2014-11-28,11.28675,11.28675,11.28675,11.28675,0.1385,,,28.0,,,
1202,2014-11-27,11.14825,11.14825,11.14825,11.14825,0.0,,,28.0,,,
1203,2014-11-26,11.14825,11.14825,11.14825,11.14825,-0.01875,,,28.0,,,
1204,2014-11-24,11.2485,11.2485,11.2485,11.2485,0.069,,,28.0,,,
1205,2014-11-21,11.1795,11.1795,11.1795,11.1795,0.022,,,28.0,,,
1206,2014-11-20,11.1575,11.1575,11.1575,11.1575,-0.0975,,,28.0,,,
1207,2014-11-19,11.255,11.255,11.255,11.255,0.0065,,,28.0,,,
1208,2014-11-18,11.2485,11.2485,11.2485,11.2485,-0.12475,,,28.0,,,
1209,2014-11-17,11.37325,11.37325,11.37325,11.37325,0.061,,,0.0,28.0,,
1210,2014-11-14,11.31225,11.31225,11.31225,11.31225,-0.12625,,,0.0,,,
1211,2014-11-13,11.4385,11.4385,11.4385,11.4385,0.0035,,,0.0,,,
1212,2014-11-12,11.435,11.435,11.435,11.435,-0.046,,,0.0,,,
1213,2014-11-11,11.481,11.481,11.481,11.481,-0.033,,,0.0,,,
1214,2014-11-10,11.514,11.514,11.514,11.514,0.0065,,,0.0,,,
1215,2014-11-07,11.5075,11.5075,11.5075,11.5075,0.01325,,,0.0,,,
1216,2014-11-06,11.49425,11.49425,11.49425,11.49425,0.095,,,0.0,,,
1217,2014-11-05,11.39925,11.39925,11.39925,11.39925,0.11575,,,0.0,,,
1218,2014-11-04,11.2835,11.2835,11.2835,11.2835,-0.0415,,,0.0,,,
1219,2014-11-03,11.325,11.325,11.325,11.325,0.0095,,,0.0,,,
1220,2014-10-31,11.3155,11.3155,11.3155,11.3155,0.20125,,,0.0,,,
1221,2014-10-30,11.11425,11.11425,11.11425,11.11425,-0.0965,,,0.0,,,
1222,2014-10-29,11.21075,11.21075,11.21075,11.21075,0.08725,,,0.0,,,
1223,2014-10-28,11.1235,11.1235,11.1235,11.1235,-0.07475,,,0.0,,,
1224,2014-10-27,11.19825,11.19825,11.19825,11.19825,0.00325,,,0.0,,,
1225,2014-10-24,11.195,11.195,11.195,11.195,-0.02525,,,0.0,,,
1226,2014-10-23,11.22025,11.22025,11.22025,11.22025,-0.04725,,,0.0,,,
1227,2014-10-22,11.2675,11.2675,11.2675,11.2675,-0.06075,,,0.0,,,
1228,2014-10-21,11.32825,11.32825,11.32825,11.32825,0.03525,,,0.0,,,
1229,2014-10-20,11.293,11.293,11.293,11.293,-0.0675,,,0.0,,,
1230,2014-10-18,11.293,11.293,11.293,11.293,-0.0675,,,0.0,,,
1231,2014-10-17,11.3605,11.3605,11.3605,11.3605,-0.0485,,,0.0,,,
1232,2014-10-16,11.409,11.409,11.409,11.409,-0.00325,,,0.0,,,
1233,2014-10-15,11.41225,11.41225,11.41225,11.41225,0.0485,,,0.0,,,
1234,2014-10-14,11.36375,11.36375,11.36375,11.36375,0.029,,,0.0,,,
1235,2014-10-13,11.33475,11.33475,11.33475,11.33475,-0.058,,,0.0,,,
1236,2014-10-10,11.39275,11.39275,11.39275,11.39275,0.0065,,,0.0,,,
1237,2014-10-09,11.38625,11.38625,11.38625,11.38625,0.01625,,,0.0,,,
1238,2014-10-08,11.37,11.37,11.37,11.37,-0.1475,,,0.0,,,
1239,2014-10-07,11.5175,11.5175,11.5175,11.5175,-0.03975,,,0.0,,,
1240,2014-10-06,11.55725,11.55725,11.55725,11.55725,-0.1215,,,0.0,,,
1241,2014-10-03,11.67875,11.67875,11.67875,11.67875,0.17125,,,0.0,,,
1242,2014-10-02,11.5075,11.5075,11.5075,11.5075,-0.07,,,0.0,,,
1243,2014-10-01,11.5775,11.5775,11.5775,11.5775,-0.0505,,,0.0,,,
1244,2014-09-30,11.628,11.628,11.628,11.628,0.017,,,0.0,,,
1245,2014-09-29,11.611,11.611,11.611,11.611,0.057,,,0.0,,,
1246,2014-09-25,11.534,11.534,11.534,11.534,0.053,,,0.0,,,
1247,2014-09-24,11.481,11.481,11.481,11.481,-0.01975,,,0.0,,,
1248,2014-09-23,11.50075,11.50075,11.50075,11.50075,-0.01675,,,0.0,,,
1249,2014-09-22,11.5175,11.5175,11.5175,11.5175,0.102,,,0.0,,,
1250,2014-09-19,11.4155,11.4155,11.4155,11.4155,-0.02625,,,0.0,,,
1251,2014-09-18,11.44175,11.44175,11.44175,11.44175,0.14875,,,0.0,,,
1252,2014-09-17,11.293,11.293,11.293,11.293,0.05075,,,0.0,,,
1253,2014-09-16,11.24225,11.24225,11.24225,11.24225,-0.086,,,0.0,,,
1254,2014-09-15,11.32825,11.32825,11.32825,11.32825,-0.045,,,0.0,,,
1255,2014-09-12,11.15175,11.174,11.147,11.37325,0.04825,11.16142,338.0,0.0,58.0,,
1256,2014-09-11,11.135,11.14625,11.078,11.142,0.04025,11.11443,1885.0,6315.0,716.0,,
1257,2014-09-10,11.137,11.137,11.105,11.10175,-0.034,11.12537,974.0,6087.0,234.0,,
1258,2014-09-09,10.9955,11.106,10.9955,11.13575,0.14675,11.10236,130.0,4351.0,1872.0,,
1259,2014-09-08,10.882,10.907,10.882,10.989,0.1195,10.88914,70.0,1057.0,3281.0,,
1260,2014-09-05,10.903,10.903,10.903,10.8695,-0.02975,10.903,55.0,193.0,87.0,,848.0
1261,2014-09-04,10.89925,10.89925,10.89925,10.89925,0.02375,,,149.0,44.0,,
1262,2014-09-03,10.8755,10.8755,10.8755,10.8755,-0.0505,,,41.0,149.0,,
1263,2014-09-02,10.926,10.926,10.926,10.926,0.0565,,,41.0,,,
1264,2014-09-01,10.8695,10.8695,10.8695,10.8695,0.0,,,41.0,,,
1265,2014-08-29,10.8695,10.8695,10.8695,10.8695,0.044,,,41.0,,,
1266,2014-08-28,10.8255,10.8255,10.8255,10.8255,0.006,,,41.0,,,
1267,2014-08-27,10.8195,10.8195,10.8195,10.8195,-0.06775,,,0.0,41.0,,
1268,2014-08-26,10.88725,10.88725,10.88725,10.88725,-0.04175,,,0.0,,,
1269,2014-08-25,10.929,10.929,10.929,10.929,0.03575,,,0.0,,,
1270,2014-08-22,10.89325,10.89325,10.89325,10.89325,-0.006,,,0.0,,,
1271,2014-08-21,10.89925,10.89925,10.89925,10.89925,-0.03875,,,0.0,,,
1272,2014-08-20,10.938,10.938,10.938,10.938,0.0715,,,0.0,,,
1273,2014-08-19,10.8665,10.8665,10.8665,10.8665,0.04975,,,0.0,,,
1274,2014-08-18,10.81675,10.81675,10.81675,10.81675,0.00875,,,0.0,,,
1275,2014-08-15,10.808,10.808,10.808,10.808,0.04375,,,0.0,,,
1276,2014-08-14,10.76425,10.76425,10.76425,10.76425,-0.0495,,,0.0,,,
1277,2014-08-13,10.81375,10.81375,10.81375,10.81375,-0.05,,,0.0,,,
1278,2014-08-12,10.86375,10.86375,10.86375,10.86375,0.006,,,0.0,,,
1279,2014-08-11,10.85775,10.85775,10.85775,10.85775,-0.0325,,,0.0,,,
1280,2014-08-08,10.89025,10.89025,10.89025,10.89025,-0.126,,,0.0,,,
1281,2014-08-07,11.01625,11.01625,11.01625,11.01625,0.06625,,,0.0,,,
1282,2014-08-06,10.95,10.95,10.95,10.95,-0.06325,,,0.0,,,
1283,2014-08-05,11.01325,11.01325,11.01325,11.01325,0.10525,,,0.0,,,
1284,2014-08-04,10.908,10.908,10.908,10.908,-0.009,,,0.0,,,
1285,2014-08-01,10.917,10.917,10.917,10.917,-0.06,,,0.0,,,
1286,2014-07-31,10.977,10.977,10.977,10.977,0.054,,,0.0,,,
1287,2014-07-30,10.923,10.923,10.923,10.923,0.07125,,,0.0,,,
1288,2014-07-29,10.85175,10.85175,10.85175,10.85175,0.03225,,,0.0,,,
1289,2014-07-28,10.8195,10.8195,10.8195,10.8195,0.04075,,,0.0,,,
1290,2014-07-25,10.77875,10.77875,10.77875,10.77875,-0.00575,,,0.0,,,
1291,2014-07-24,10.7845,10.7845,10.7845,10.7845,0.00275,,,0.0,,,
1292,2014-07-23,10.78175,10.78175,10.78175,10.78175,-0.0525,,,0.0,,,
1293,2014-07-22,10.83425,10.83425,10.83425,10.83425,-0.056,,,0.0,,,
1294,2014-07-21,10.89025,10.89025,10.89025,10.89025,-0.01775,,,0.0,,,
1295,2014-07-18,10.908,10.908,10.908,10.908,-0.057,,,0.0,,,
1296,2014-07-17,10.965,10.965,10.965,10.965,0.021,,,0.0,,,
1297,2014-07-16,10.944,10.944,10.944,10.944,-0.024,,,0.0,,,
1298,2014-07-15,10.968,10.968,10.968,10.968,0.006,,,0.0,,,
1299,2014-07-14,10.962,10.962,10.962,10.962,-0.024,,,0.0,,,
1300,2014-07-11,10.986,10.986,10.986,10.986,0.012,,,0.0,,,
1301,2014-07-10,10.974,10.974,10.974,10.974,0.024,,,0.0,,,
1302,2014-07-09,10.95,10.95,10.95,10.95,-0.039,,,0.0,,,
1303,2014-07-08,10.989,10.989,10.989,10.989,-0.1005,,,0.0,,,
1304,2014-07-07,11.0895,11.0895,11.0895,11.0895,0.03975,,,0.0,,,
1305,2014-07-04,11.04975,11.04975,11.04975,11.04975,0.0,,,0.0,,,
1306,2014-07-03,11.04975,11.04975,11.04975,11.04975,-0.0215,,,0.0,,,
1307,2014-07-02,11.07125,11.07125,11.07125,11.07125,0.08825,,,0.0,,,
1308,2014-07-01,10.983,10.983,10.983,10.983,0.033,,,0.0,,,
1309,2014-06-30,10.95,10.95,10.95,10.95,0.036,,,0.0,,,
1310,2014-06-27,10.914,10.914,10.914,10.914,-0.03,,,0.0,,,
1311,2014-06-26,10.944,10.944,10.944,10.944,0.03875,,,0.0,,,
1312,2014-06-25,10.90525,10.90525,10.90525,10.90525,-0.04775,,,0.0,,,
1313,2014-06-24,10.953,10.953,10.953,10.953,0.04775,,,0.0,,,
1314,2014-06-23,10.90525,10.90525,10.90525,10.90525,-0.099,,,0.0,,,
1315,2014-06-20,11.00425,11.00425,11.00425,11.00425,-0.0425,,,0.0,,,
1316,2014-06-19,11.04675,11.04675,11.04675,11.04675,0.0305,,,0.0,,,
1317,2014-06-18,11.01625,11.01625,11.01625,11.01625,-0.15375,,,0.0,,,
1318,2014-06-17,11.17,11.17,11.17,11.17,0.09275,,,0.0,,,
1319,2014-06-16,11.07725,11.07725,11.07725,11.07725,0.067,,,0.0,230.0,,
1320,2014-06-12,10.8225,10.8225,10.8225,10.8225,-0.1005,,8.0,2264.0,254.0,,
1321,2014-06-11,10.923,10.923,10.923,10.923,0.03275,,67.0,2290.0,255.0,,
1322,2014-06-10,10.89025,10.89025,10.89025,10.89025,0.08225,,,2323.0,95.0,,
1323,2014-06-09,10.808,10.808,10.808,10.808,0.05525,,,744.0,2034.0,,
1324,2014-06-06,10.75275,10.75275,10.75275,10.75275,-0.108,,,780.0,305.0,,
1325,2014-06-05,10.86075,10.86075,10.86075,10.86075,-0.08325,,,1206.0,326.0,,
1326,2014-06-04,10.944,10.944,10.944,10.944,-0.015,,3.0,1203.0,3.0,,
1327,2014-06-03,10.959,10.959,10.959,10.959,0.0925,,,456.0,756.0,,
