,Date,Open Interest,Producer/Merchant/Processor/User Longs,Producer/Merchant/Processor/User Shorts,Swap Dealer Longs,Swap Dealer Shorts,Swap Dealer Spreads,Money Manager Longs,Money Manager Shorts,Money Manager Spreads,Other Reportable Longs,Other Reportable Shorts,Other Reportable Spreads,Total Reportable Longs,Total Reportable Shorts,Non Reportable Longs,Non Reportable Shorts
96,2017-09-19,77968.0,6077.0,36021.0,4894.0,13844.0,2189.0,30347.0,11585.0,2344.0,20303.0,7210.0,2170.0,68324.0,75363.0,9644.0,2604.0
97,2017-09-12,82318.0,6002.0,38637.0,3510.0,16711.0,2216.0,37286.0,11663.0,2360.0,20231.0,7209.0,1395.0,73000.0,80191.0,9318.0,2127.0
98,2017-09-05,81341.0,5475.0,37089.0,3605.0,17995.0,2210.0,35125.0,11372.0,2680.0,20739.0,5826.0,2004.0,71839.0,79176.0,9502.0,2165.0
99,2017-08-29,77201.0,5112.0,35277.0,4750.0,16238.0,2236.0,32047.0,10922.0,2935.0,20573.0,5230.0,1517.0,69169.0,74354.0,8033.0,2848.0
100,2017-08-22,73591.0,5668.0,33167.0,5018.0,14390.0,2215.0,29968.0,12075.0,3281.0,18734.0,4369.0,1213.0,66098.0,70708.0,7493.0,2883.0
101,2017-08-15,71900.0,5906.0,31318.0,5621.0,12503.0,2096.0,27895.0,14597.0,2319.0,19061.0,4760.0,1184.0,64082.0,68777.0,7817.0,3122.0
102,2017-08-08,72364.0,6387.0,29593.0,4910.0,11462.0,1982.0,26499.0,18566.0,2741.0,21076.0,3903.0,943.0,64537.0,69189.0,7827.0,3174.0
103,2017-08-01,73674.0,7427.0,26292.0,7912.0,7280.0,1495.0,24388.0,29151.0,1964.0,21157.0,3326.0,620.0,64963.0,70128.0,8711.0,3546.0
104,2017-07-25,72252.0,6925.0,24701.0,8847.0,6345.0,1210.0,22686.0,30354.0,2140.0,21041.0,3038.0,760.0,63609.0,68547.0,8643.0,3705.0
105,2017-07-18,73973.0,6960.0,23903.0,9090.0,6541.0,1617.0,22490.0,32103.0,2471.0,21607.0,2979.0,731.0,64967.0,70346.0,9006.0,3627.0
106,2017-07-11,75796.0,6233.0,22565.0,10953.0,4817.0,896.0,22589.0,35641.0,2038.0,23266.0,4951.0,612.0,66586.0,71520.0,9210.0,4276.0
107,2017-07-03,73870.0,6726.0,25331.0,10683.0,4516.0,927.0,21528.0,33551.0,2000.0,22620.0,2600.0,599.0,65083.0,69524.0,8787.0,4346.0
108,2017-06-27,77672.0,7064.0,27163.0,9475.0,4574.0,1910.0,23013.0,32770.0,3785.0,22233.0,1993.0,1190.0,68671.0,73387.0,9001.0,4285.0
109,2017-06-20,77571.0,7121.0,28355.0,9129.0,4365.0,3092.0,21505.0,30250.0,4207.0,22582.0,2134.0,1385.0,69020.0,73788.0,8551.0,3784.0
110,2017-06-13,78182.0,6631.0,29860.0,8776.0,4880.0,1901.0,21590.0,29187.0,4258.0,24107.0,2143.0,2036.0,69300.0,74265.0,8882.0,3916.0
111,2017-06-06,71453.0,6427.0,31365.0,5756.0,6036.0,1763.0,22748.0,22985.0,2992.0,22051.0,2031.0,1256.0,62992.0,68428.0,8461.0,3025.0
112,2017-05-30,71365.0,5964.0,29649.0,7992.0,5902.0,1638.0,22203.0,24777.0,3048.0,21144.0,1973.0,931.0,62920.0,67918.0,8444.0,3447.0
113,2017-05-23,72343.0,6146.0,28854.0,7690.0,5771.0,1788.0,22793.0,27486.0,2354.0,22414.0,1700.0,961.0,64146.0,68912.0,8197.0,3431.0
114,2017-05-16,76374.0,6681.0,27677.0,9915.0,5746.0,1587.0,23100.0,31934.0,2243.0,23365.0,2813.0,981.0,67872.0,72980.0,8502.0,3394.0
115,2017-05-09,78258.0,7168.0,27679.0,11393.0,5081.0,1259.0,21903.0,33551.0,2263.0,24346.0,3485.0,933.0,69264.0,74252.0,8994.0,4006.0
116,2017-05-02,73346.0,7021.0,30814.0,9414.0,7802.0,1372.0,19904.0,24849.0,1842.0,24542.0,2712.0,628.0,64723.0,70019.0,8623.0,3327.0
117,2017-04-25,66788.0,5635.0,32736.0,6116.0,10298.0,1570.0,20630.0,14141.0,1798.0,22724.0,2124.0,677.0,59151.0,63345.0,7638.0,3443.0
118,2017-04-18,67176.0,5942.0,34184.0,4777.0,11198.0,1339.0,21992.0,13735.0,1819.0,22963.0,1831.0,508.0,59340.0,64614.0,7837.0,2563.0
119,2017-04-11,65530.0,5727.0,32304.0,6177.0,10204.0,1053.0,20287.0,15589.0,1291.0,23121.0,1729.0,439.0,58095.0,62607.0,7435.0,2923.0
120,2017-04-04,64385.0,5522.0,32087.0,6117.0,10935.0,982.0,20769.0,14416.0,1437.0,21595.0,1341.0,401.0,56823.0,61599.0,7562.0,2786.0
121,2017-03-28,66767.0,5560.0,32618.0,6039.0,10988.0,2033.0,19750.0,11741.0,3729.0,20738.0,1261.0,1308.0,59156.0,63678.0,7611.0,3089.0
122,2017-03-21,67950.0,5346.0,33133.0,5348.0,10968.0,2618.0,20767.0,10488.0,4996.0,20343.0,1772.0,1194.0,60613.0,65169.0,7338.0,2781.0
123,2017-03-14,68697.0,5764.0,33555.0,6934.0,11287.0,2285.0,20571.0,9539.0,5946.0,19022.0,1925.0,942.0,61464.0,65479.0,7234.0,3218.0
124,2017-03-07,70548.0,5196.0,38320.0,4519.0,13417.0,3801.0,26856.0,3869.0,5368.0,16388.0,2259.0,975.0,63104.0,68009.0,7445.0,2539.0
125,2017-02-28,74467.0,5240.0,39770.0,1868.0,18350.0,3721.0,33364.0,2138.0,5134.0,16877.0,2493.0,996.0,67201.0,72602.0,7266.0,1865.0
126,2017-02-21,68817.0,5890.0,37804.0,2978.0,15648.0,3291.0,29341.0,3578.0,3255.0,16254.0,2266.0,625.0,61634.0,66466.0,7183.0,2351.0
127,2017-02-14,67941.0,5880.0,37427.0,2787.0,15822.0,2620.0,29726.0,3613.0,2967.0,16104.0,2570.0,666.0,60749.0,65684.0,7192.0,2257.0
128,2017-02-07,67650.0,6076.0,36332.0,2323.0,17458.0,2196.0,30491.0,3547.0,2943.0,15510.0,1960.0,812.0,60351.0,65248.0,7298.0,2402.0
129,2017-01-31,67263.0,6120.0,34854.0,2646.0,17049.0,2013.0,30337.0,5154.0,2718.0,16006.0,2237.0,788.0,60627.0,64814.0,6636.0,2449.0
130,2017-01-24,65500.0,5794.0,33146.0,2577.0,16052.0,1974.0,28816.0,6016.0,2194.0,16191.0,2283.0,881.0,58426.0,62545.0,7074.0,2955.0
131,2017-01-17,66119.0,5991.0,32409.0,3707.0,14539.0,1780.0,25209.0,7812.0,2891.0,18253.0,2760.0,961.0,58792.0,63152.0,7327.0,2967.0
132,2017-01-10,65049.0,5752.0,31776.0,3628.0,12394.0,1754.0,24128.0,9034.0,2880.0,18603.0,3545.0,1057.0,57802.0,62441.0,7247.0,2608.0
133,2017-01-03,66997.0,6770.0,28897.0,4673.0,11111.0,1838.0,23511.0,15500.0,2796.0,19287.0,2810.0,1075.0,59951.0,64029.0,7046.0,2969.0
134,2016-12-27,66263.0,6420.0,29337.0,4573.0,9529.0,2290.0,22602.0,14379.0,2641.0,19016.0,2829.0,1470.0,59013.0,62477.0,7249.0,3786.0
135,2016-12-20,67412.0,6005.0,28852.0,4920.0,11041.0,2411.0,23681.0,13270.0,4123.0,18297.0,3286.0,1088.0,60524.0,64070.0,6887.0,3342.0
136,2016-12-13,69605.0,6170.0,29419.0,5224.0,9970.0,1858.0,25737.0,16003.0,3326.0,19065.0,3835.0,1460.0,62841.0,65871.0,6763.0,3733.0
137,2016-12-06,69990.0,4781.0,28532.0,5363.0,9684.0,2195.0,27618.0,18846.0,2344.0,19300.0,4142.0,1116.0,62716.0,66859.0,7274.0,3130.0
138,2016-11-29,72028.0,5257.0,29086.0,5459.0,8378.0,2101.0,27142.0,20850.0,2032.0,21112.0,3713.0,513.0,63616.0,66673.0,8412.0,5354.0
139,2016-11-22,67542.0,4749.0,28934.0,5362.0,8457.0,1962.0,26904.0,18373.0,1984.0,19476.0,3510.0,416.0,60853.0,63634.0,6689.0,3908.0
140,2016-11-15,65424.0,4811.0,27847.0,4813.0,8002.0,1986.0,25590.0,15751.0,2210.0,18854.0,4863.0,555.0,58819.0,61213.0,6605.0,4212.0
141,2016-11-08,68832.0,4751.0,28607.0,3255.0,12528.0,2056.0,30392.0,14924.0,2007.0,18488.0,4472.0,579.0,61527.0,65173.0,7305.0,3659.0
142,2016-11-01,73441.0,5126.0,26688.0,3949.0,10101.0,2256.0,30422.0,22684.0,2369.0,20395.0,5245.0,637.0,65155.0,69981.0,8286.0,3460.0
143,2016-10-25,72564.0,5542.0,26289.0,5098.0,8435.0,1879.0,27541.0,23207.0,2213.0,21457.0,6263.0,574.0,64303.0,68858.0,8261.0,3705.0
144,2016-10-18,71829.0,5535.0,26924.0,6311.0,9977.0,1615.0,26912.0,21072.0,1869.0,20559.0,6017.0,833.0,63633.0,68306.0,8196.0,3523.0
145,2016-10-11,72002.0,5441.0,28966.0,6133.0,12205.0,1685.0,27954.0,17258.0,1756.0,20322.0,5690.0,879.0,64170.0,68439.0,7832.0,3563.0
146,2016-10-04,71732.0,5238.0,31695.0,4758.0,15029.0,1160.0,30776.0,13913.0,1499.0,19864.0,4412.0,702.0,63998.0,68411.0,7734.0,3322.0
147,2016-09-27,72445.0,5440.0,33451.0,2956.0,16783.0,1421.0,31337.0,10279.0,2424.0,19757.0,3901.0,1199.0,64533.0,69458.0,7911.0,2987.0
148,2016-09-20,77608.0,5097.0,32000.0,2630.0,17501.0,4959.0,31982.0,10102.0,4119.0,19684.0,4198.0,1547.0,70018.0,74426.0,7590.0,3182.0
149,2016-09-13,78644.0,5363.0,32543.0,1771.0,19431.0,5286.0,34981.0,10074.0,3829.0,19104.0,3538.0,1104.0,71439.0,75806.0,7205.0,2838.0
150,2016-09-06,80220.0,5559.0,35459.0,1761.0,23644.0,3577.0,38530.0,7873.0,3305.0,18373.0,3081.0,1256.0,72361.0,78195.0,7859.0,2025.0
151,2016-08-30,81389.0,5165.0,36099.0,1500.0,23862.0,3039.0,41609.0,8312.0,2523.0,18617.0,3345.0,1376.0,73827.0,78556.0,7562.0,2833.0
152,2016-08-23,83888.0,4620.0,39301.0,1196.0,26294.0,2186.0,47245.0,7046.0,2131.0,18312.0,3529.0,951.0,76640.0,81438.0,7248.0,2451.0
153,2016-08-16,83138.0,5136.0,39659.0,1162.0,26937.0,1474.0,47503.0,6877.0,1630.0,17598.0,3139.0,991.0,75494.0,80707.0,7643.0,2431.0
