,Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
644,2017-01-31,13.6065,13.669,13.518,13.61925,-0.00925,13.54878,141.0,5085.0,,,146.0
645,2017-01-30,13.58425,13.7,13.54325,13.6285,0.05525,13.6591,92.0,4882.0,2.0,,118.0
646,2017-01-27,13.4905,13.6875,13.433,13.57325,0.12325,13.57524,36.0,4898.0,,,
647,2017-01-26,13.383,13.4765,13.362,13.45,0.03625,13.41283,60.0,4892.0,,,
648,2017-01-25,13.49075,13.49075,13.35525,13.41375,-0.077,13.44441,43.0,4660.0,,,197.0
649,2017-01-24,13.592,13.592,13.4265,13.49075,-0.13775,13.48225,226.0,4449.0,32.0,,46.0
650,2017-01-23,13.6495,13.6815,13.607,13.6285,-0.0795,13.62651,163.0,4248.0,1.0,,46.0
651,2017-01-20,13.68925,13.7205,13.677,13.708,0.01875,13.69795,125.0,4138.0,,,
652,2017-01-19,13.695,13.7075,13.695,13.68925,-0.014,13.70167,3.0,4097.0,,,44.0
653,2017-01-18,13.7075,13.763,13.7075,13.70325,0.107,13.73658,3.0,4107.0,2.0,,11.0
654,2017-01-17,13.61025,13.6425,13.5515,13.59625,-0.065,13.62175,101.0,3812.0,,,194.0
655,2017-01-16,13.6785,13.80875,13.6785,13.66125,0.0,13.77602,15.0,3815.0,,,
656,2017-01-13,13.636,13.72,13.62975,13.66125,0.05125,13.67383,59.0,3795.0,24.0,,
657,2017-01-12,13.7555,13.7555,13.56875,13.61,-0.337,13.66238,179.0,3645.0,24.0,,
658,2017-01-11,13.93075,13.93075,13.8445,13.947,0.05325,13.85683,9.0,3638.0,,,
659,2017-01-10,13.84125,13.893,13.781,13.89375,0.05775,13.80596,48.0,3599.0,,,
660,2017-01-09,13.93525,13.943,13.852,13.836,-0.082,13.91477,126.0,3621.0,,,
661,2017-01-06,13.745,13.88,13.7385,13.918,0.1535,13.79349,88.0,3533.0,,,19.0
662,2017-01-05,13.7005,13.896,13.7005,13.7645,-0.06675,13.83567,171.0,3351.0,60.0,,68.0
663,2017-01-04,13.821,13.835,13.77675,13.83125,-0.17925,13.80745,91.0,3239.0,41.0,,
664,2017-01-03,13.8825,14.0165,13.8825,14.0105,,13.962,44.0,3274.0,3.0,,
665,2016-12-30,13.7935,13.905,13.7935,13.9275,0.13925,13.86657,15.0,3193.0,,,72.0
666,2016-12-29,13.94,13.94,13.8545,13.78825,-0.2815,13.8719,44.0,3167.0,,,70.0
667,2016-12-28,14.085,14.085,14.034,14.06975,-0.01975,14.07028,16.0,3126.0,,,43.0
668,2016-12-27,14.1495,14.1495,14.122,14.0895,,14.147,11.0,3155.0,1.0,,19.0
669,2016-12-23,14.254,14.2575,14.24025,14.21475,-0.05575,14.25191,11.0,3005.0,,,139.0
670,2016-12-22,14.152,14.152,14.152,14.2705,0.086,14.152,4.0,3054.0,,,65.0
671,2016-12-21,14.1915,14.1915,14.153,14.1845,-0.015,14.16908,112.0,2992.0,,,73.0
672,2016-12-20,14.38475,14.38475,14.1975,14.1995,-0.16325,14.31142,36.0,3004.0,,,11.0
673,2016-12-19,14.2445,14.34725,14.2445,14.36275,0.0155,14.25135,15.0,2989.0,,,
674,2016-12-16,14.11925,14.11925,14.11925,14.11925,0.143,,,724.0,,,
675,2016-12-15,14.066,14.17,13.96775,13.97625,0.06325,14.03804,177.0,758.0,,,98.0
676,2016-12-14,13.672,13.8655,13.66,13.913,0.2845,13.73991,34.0,748.0,,,
677,2016-12-13,13.61475,13.61475,13.61475,13.6285,0.01375,13.61475,1.0,2730.0,,,2004.0
678,2016-12-12,13.849,13.849,13.654,13.61475,-0.207,13.75622,9.0,2729.0,37.0,,
679,2016-12-09,13.8015,13.81325,13.8015,13.82175,0.1465,13.81129,6.0,2738.0,,,
680,2016-12-08,13.55475,13.726,13.55475,13.67525,0.1205,13.67045,23.0,2748.0,,,
681,2016-12-07,13.57275,13.576,13.5375,13.55475,-0.12525,13.56919,9.0,2747.0,,,
682,2016-12-06,13.66025,13.677,13.66025,13.68,-0.08925,13.66264,7.0,2747.0,,,
683,2016-12-05,13.855,13.891,13.8165,13.76925,-0.086,13.87927,13.0,2751.0,60.0,,
684,2016-12-02,13.84,13.84,13.84,13.85525,-0.289,13.84,13.0,2751.0,,,
685,2016-12-01,14.09425,14.185,14.0665,14.14425,-0.025,14.10343,47.0,2751.0,,,
686,2016-11-30,14.0485,14.0705,14.0485,14.16925,0.24175,14.05094,9.0,2743.0,,,
687,2016-11-29,13.88,14.0255,13.88,13.9275,0.1535,13.97786,7.0,2738.0,,,
688,2016-11-28,13.98475,13.98475,13.9235,13.774,-0.40025,13.95413,2.0,2736.0,,,
689,2016-11-25,14.1665,14.24,14.14425,14.17425,-0.0455,14.22269,80.0,3137.0,,,400.0
690,2016-11-24,14.17075,14.296,14.17075,14.21975,0.0,14.19383,24.0,3152.0,,,
691,2016-11-23,14.17075,14.2315,14.17075,14.21975,0.0855,14.22598,11.0,3155.0,,,14.0
692,2016-11-22,14.13425,14.13425,14.13425,14.13425,-0.177,,,3155.0,,,
693,2016-11-21,14.4415,14.4415,14.269,14.31125,-0.19725,14.30805,113.0,3231.0,,,11.0
694,2016-11-18,14.675,14.675,14.4305,14.5085,0.01575,14.54675,79.0,3279.0,1.0,,
695,2016-11-17,14.377,14.391,14.377,14.49275,0.02625,14.38725,40.0,3294.0,,,15.0
696,2016-11-16,14.346,14.448,14.346,14.4665,0.20125,14.36246,12.0,3284.0,,,
697,2016-11-15,14.403,14.421,14.23875,14.26525,-0.2855,14.34035,41.0,3305.0,,,
698,2016-11-14,14.58975,14.60475,14.4845,14.55075,0.0475,14.54746,87.0,3354.0,,,35.0
699,2016-11-11,14.411,14.4955,14.3385,14.50325,0.2735,14.43412,97.0,3389.0,,,
700,2016-11-10,13.559,14.2075,13.5415,14.22975,0.6705,14.02019,133.0,3352.0,,,
701,2016-11-09,13.81625,13.833,13.549,13.55925,0.18575,13.64491,71.0,3307.0,,,75.0
702,2016-11-08,13.5205,13.5275,13.451,13.3735,-0.1035,13.46487,38.0,3260.0,1.0,,28.0
703,2016-11-07,13.6515,13.6515,13.46825,13.477,-0.19825,13.54806,55.0,3254.0,,,
704,2016-11-04,13.65875,13.69,13.65875,13.67525,0.08375,13.67486,49.0,3233.0,,,
705,2016-11-03,13.6215,13.6425,13.499,13.5915,-0.051,13.57908,72.0,3085.0,,,158.0
706,2016-11-02,13.63125,13.653,13.45275,13.6425,-0.13625,13.52265,260.0,3044.0,,,
707,2016-11-01,13.644,13.69475,13.644,13.77875,0.1595,13.65491,25.0,2895.0,,,136.0
708,2016-10-31,13.91025,13.91025,13.6085,13.61925,-0.357,13.84298,366.0,3041.0,,,
709,2016-10-28,14.028,14.0335,13.96625,13.97625,-0.0195,14.01033,23.0,3039.0,,,
710,2016-10-27,14.098,14.098,13.97525,13.99575,-0.04925,13.99327,24.0,3086.0,37.0,,22.0
711,2016-10-26,13.949,14.093,13.9485,14.045,0.132,14.07902,21.0,3105.0,,,
712,2016-10-25,13.9935,13.9935,13.9935,13.913,-0.137,13.9935,2.0,2939.0,1.0,,166.0
713,2016-10-24,14.075,14.075,14.02075,14.05,-0.09425,14.04187,71.0,2855.0,,,74.0
714,2016-10-21,14.1085,14.1845,14.1085,14.14425,0.04,14.159,3.0,2855.0,,,
715,2016-10-20,14.04575,14.128,14.04575,14.10425,0.08875,14.06861,55.0,2844.0,,,
716,2016-10-19,14.1015,14.1015,14.0445,14.0155,-0.064,14.05368,42.0,2789.0,,,40.0
717,2016-10-18,14.2155,14.227,14.05375,14.0795,-0.237,14.17931,43.0,2809.0,,,
718,2016-10-17,14.51775,14.51775,14.33925,14.3165,-0.1135,14.44283,33.0,2850.0,,,33.0
719,2016-10-14,14.42,14.42,14.3055,14.43,0.06725,14.38689,66.0,2865.0,,,
720,2016-10-13,14.4995,14.56875,14.38525,14.36275,-0.036,14.51623,146.0,2924.0,,,75.0
721,2016-10-12,14.5105,14.68425,14.238,14.39875,-0.19975,14.59546,263.0,3026.0,,,12.0
722,2016-10-11,14.129,14.471,14.129,14.5985,0.593,14.38364,347.0,3093.0,2.0,,
723,2016-10-10,13.9715,13.9715,13.9715,14.0055,-0.094,13.9715,1.0,3093.0,,,
724,2016-10-07,14.12475,14.13225,13.9495,14.0995,0.005,14.10113,188.0,3115.0,,,
725,2016-10-06,14.0035,14.10875,14.0035,14.0945,0.196,14.06294,55.0,3106.0,1.0,,
726,2016-10-05,13.9985,13.9985,13.93675,13.8985,-0.12175,13.95743,14.0,3106.0,,,
727,2016-10-04,13.82775,14.0095,13.80175,14.02025,0.189,13.89128,80.0,3108.0,,,
728,2016-10-03,13.94075,13.94075,13.79225,13.83125,-0.106,13.86918,68.0,3087.0,,,8.0
729,2016-09-30,14.126,14.25,13.9605,13.93725,-0.197,14.13977,161.0,3119.0,,,
730,2016-09-29,13.8295,14.19725,13.8295,14.13425,0.30775,14.01109,121.0,3131.0,2.0,,
731,2016-09-28,13.641,13.909,13.641,13.8265,0.1465,13.72778,36.0,3115.0,600.0,,
732,2016-09-27,13.77525,13.81575,13.6685,13.68,-0.25725,13.76522,146.0,3017.0,,,
733,2016-09-26,13.91025,13.92425,13.854,13.93725,0.034,13.89709,112.0,2953.0,,,
734,2016-09-23,13.85,13.9415,13.78625,13.90325,0.0335,13.84122,356.0,2647.0,,,
735,2016-09-22,13.78575,13.86,13.63325,13.86975,0.00975,13.70711,354.0,2333.0,,,69.0
736,2016-09-21,14.15375,14.15375,13.853,13.86,-0.26425,13.99715,111.0,2157.0,,,103.0
737,2016-09-20,14.256,14.256,14.09125,14.12425,-0.08525,14.12115,166.0,2013.0,,,
738,2016-09-19,14.43425,14.43425,14.22375,14.2095,-0.2675,14.3018,37.0,1910.0,,,104.0
739,2016-09-16,14.22475,14.22475,14.22475,14.22475,0.03525,,,1670.0,,,
740,2016-09-15,14.2315,14.2315,14.1605,14.1895,-0.1065,14.16695,44.0,1691.0,28.0,,120.0
741,2016-09-14,14.3555,14.3555,14.272,14.296,-0.1445,14.32186,42.0,1704.0,,,
742,2016-09-13,14.283,14.35975,14.283,14.4405,0.1445,14.30894,129.0,1711.0,,,
743,2016-09-12,14.3915,14.6005,14.3455,14.296,-0.09775,14.43489,44.0,1759.0,,,
744,2016-09-09,14.1785,14.43175,14.1785,14.39375,0.2345,14.28074,40.0,2453.0,5.0,,1708.0
745,2016-09-08,14.0355,14.18475,13.91775,14.15925,0.06975,14.06571,54.0,2448.0,,,
746,2016-09-07,14.0155,14.08225,14.0155,14.0895,0.074,14.05425,80.0,2452.0,,,
747,2016-09-06,14.325,14.325,14.01375,14.0155,-0.53525,14.21429,151.0,2493.0,,,6.0
748,2016-09-05,14.43275,14.444,14.413,14.55075,0.0,14.4271,144.0,2493.0,,,
749,2016-09-02,14.67325,14.708,14.4155,14.55075,-0.06925,14.47723,270.0,2485.0,,,66.0
750,2016-09-01,14.7045,14.7815,14.63425,14.62,-0.13475,14.72167,487.0,3037.0,5.0,,316.0
751,2016-08-31,14.5515,14.76,14.48725,14.75475,0.1455,14.56532,180.0,3387.0,1.0,,190.0
752,2016-08-30,14.50475,14.5655,14.50475,14.60925,0.1585,14.52635,96.0,3473.0,,,
753,2016-08-29,14.4,14.5675,14.4,14.45075,0.02075,14.49715,27.0,3480.0,,,
754,2016-08-26,14.209,14.43225,14.074,14.43,0.14425,14.16269,45.0,3476.0,,,
755,2016-08-25,14.19025,14.29375,14.0375,14.28575,0.03575,14.17805,90.0,3476.0,,,
756,2016-08-24,14.177,14.33575,14.10525,14.25,0.205,14.21832,246.0,3289.0,,,
757,2016-08-23,13.60925,14.05725,13.52025,14.045,0.393,13.73786,216.0,3307.0,,,
758,2016-08-22,13.60225,13.703,13.60225,13.652,0.0605,13.65937,47.0,3202.0,,,103.0
759,2016-08-19,13.51375,13.594,13.51375,13.5915,0.15075,13.58181,54.0,3078.0,,,73.0
760,2016-08-18,13.3715,13.46775,13.33625,13.44075,-0.06375,13.3801,156.0,3173.0,,,17.0
761,2016-08-17,13.49125,13.599,13.49125,13.5045,0.059,13.51135,31.0,3146.0,,,
762,2016-08-16,13.358,13.50925,13.354,13.4455,0.063,13.39829,103.0,3133.0,,,
763,2016-08-15,13.50275,13.511,13.34975,13.3825,-0.21825,13.40083,120.0,3243.0,,,
764,2016-08-12,13.46525,13.506,13.444,13.60075,0.11,13.46466,49.0,3291.0,,,
765,2016-08-11,13.43625,13.4705,13.389,13.49075,0.095,13.41614,59.0,3319.0,,,11.0
766,2016-08-10,13.50175,13.50825,13.3585,13.39575,-0.14525,13.43352,95.0,3346.0,,,11.0
767,2016-08-09,13.73575,13.74875,13.5255,13.541,-0.15775,13.61262,37.0,3367.0,1.0,,68.0
768,2016-08-08,13.86175,13.86175,13.84,13.69875,-0.099,13.8464,17.0,3384.0,,,
769,2016-08-05,13.8265,13.9305,13.7655,13.79775,-0.02875,13.86578,88.0,3372.0,,,9.0
770,2016-08-04,14.0235,14.0235,13.789,13.8265,-0.30775,13.85274,219.0,3475.0,,,
771,2016-08-03,14.16175,14.16625,14.09225,14.13425,-0.01,14.14876,87.0,3360.0,1500.0,,28.0
772,2016-08-02,14.0415,14.11375,14.0415,14.14425,0.114,14.09101,25.0,3359.0,20.0,,
773,2016-08-01,14.0025,14.0755,14.001,14.03025,0.01,14.04606,116.0,3283.0,1.0,,12.0
774,2016-07-29,14.3125,14.3125,14.024,14.02025,-0.26025,14.11517,37.0,3257.0,,,
775,2016-07-28,14.35,14.36775,14.335,14.2805,-0.08725,14.35132,33.0,3236.0,,,
776,2016-07-27,14.4295,14.54025,14.4295,14.36775,-0.1725,14.46166,31.0,3215.0,,,
777,2016-07-26,14.46,14.591,14.4595,14.54025,0.0265,14.54787,104.0,3140.0,,,
778,2016-07-25,14.455,14.52075,14.455,14.51375,0.08375,14.46006,13.0,3129.0,,,
779,2016-07-22,14.381,14.47775,14.37275,14.43,-0.00525,14.38256,134.0,3250.0,,,
780,2016-07-21,14.44925,14.44925,14.39125,14.43525,-0.07325,14.44511,14.0,3101.0,,,149.0
781,2016-07-20,14.4415,14.556,14.4195,14.5085,-0.0475,14.46193,311.0,2804.0,,,
782,2016-07-19,14.4405,14.548,14.4405,14.556,0.1155,14.54062,15.0,2815.0,,,
783,2016-07-18,14.56875,14.5975,14.45875,14.4405,-0.068,14.53833,46.0,2949.0,,,101.0
784,2016-07-15,14.5025,14.7,14.5025,14.5085,0.10975,14.55597,9.0,2946.0,,,
785,2016-07-14,14.6025,14.6025,14.4445,14.39875,-0.27475,14.46808,9.0,2948.0,,,
786,2016-07-13,14.62525,14.62825,14.53075,14.6735,0.1385,14.57514,147.0,2981.0,,,7.0
787,2016-07-12,14.6125,14.623,14.5235,14.535,-0.09025,14.57583,61.0,2957.0,,,
788,2016-07-11,14.76825,14.85075,14.64525,14.62525,-0.10775,14.68573,117.0,2984.0,,,
789,2016-07-08,14.93375,15.00375,14.71375,14.733,-0.27075,14.82,44.0,2970.0,,,
790,2016-07-07,14.875,14.875,14.84125,15.00375,0.056,14.85827,116.0,2854.0,,,
791,2016-07-06,15.01625,15.07875,15.01625,14.94775,-0.028,15.07354,12.0,2854.0,,,
792,2016-07-05,14.8225,14.9825,14.8225,14.97575,0.15,14.94176,84.0,2792.0,50.0,,62.0
793,2016-07-04,14.74725,14.7595,14.7305,14.82575,0.0,14.7459,21.0,2773.0,,,
794,2016-07-01,14.997,14.997,14.73775,14.82575,-0.18375,14.91183,72.0,2720.0,,,
795,2016-06-30,15.0705,15.183,14.8935,15.0095,-0.09625,15.01582,44.0,2740.0,,,
796,2016-06-29,15.261,15.261,15.185,15.10575,-0.3085,15.20838,92.0,2706.0,16.0,,
797,2016-06-28,15.4515,15.50725,15.4515,15.41425,-0.31525,15.46512,82.0,2688.0,32.0,,
798,2016-06-27,15.51,15.768,15.41,15.7295,0.43325,15.516,101.0,2738.0,,,
799,2016-06-24,15.095,15.5625,15.095,15.29625,0.6065,15.29962,33.0,2794.0,,,59.0
800,2016-06-23,14.6,14.77275,14.6,14.68975,-0.1745,14.67671,76.0,2817.0,,,89.0
801,2016-06-22,15.025,15.025,14.884,14.86425,-0.1115,14.96348,93.0,2731.0,,,
802,2016-06-21,14.9445,15.02225,14.9445,14.97575,-0.13575,14.99909,95.0,2728.0,1.0,,
803,2016-06-20,15.306,15.30775,15.11625,15.1115,-0.3205,15.17609,49.0,2697.0,,,
804,2016-06-17,15.4905,15.49325,15.453,15.432,-0.21125,15.4658,31.0,2722.0,,,
805,2016-06-16,15.6075,15.8205,15.6075,15.64325,0.1455,15.77206,12.0,2722.0,,,
806,2016-06-15,15.525,15.525,15.516,15.49775,-0.12725,15.51909,11.0,2589.0,1.0,,133.0
807,2016-06-14,15.451,15.66625,15.451,15.625,0.151,15.6558,43.0,2443.0,,,105.0
808,2016-06-13,15.4755,15.51675,15.4455,15.474,-0.06,15.49399,136.0,2125.0,1.0,,191.0
809,2016-06-10,14.92375,15.29875,14.92375,15.238,0.42875,15.11096,72.0,1093.0,,,
810,2016-06-09,14.8545,14.8575,14.85375,14.80925,0.07075,14.85486,32.0,1103.0,,,
811,2016-06-08,14.9595,14.9595,14.6895,14.7385,-0.148,14.78233,26.0,1173.0,,,308.0
812,2016-06-07,14.9555,14.9555,14.856,14.8865,-0.02775,14.89675,22.0,1195.0,,,
813,2016-06-06,15.1105,15.1105,14.9565,14.91425,-0.1915,14.99306,32.0,1195.0,12.0,,
814,2016-06-03,15.455,15.47325,15.1755,15.10575,-0.48275,15.3475,25.0,1210.0,,,15.0
815,2016-06-02,15.59825,15.619,15.59825,15.5885,-0.0305,15.60521,26.0,1212.0,,,15.0
816,2016-06-01,15.7465,15.7465,15.6225,15.619,-0.16,15.70618,17.0,1270.0,29.0,,45.0
817,2016-05-31,15.903,15.903,15.8055,15.779,0.0805,15.88089,57.0,1253.0,43.0,,
818,2016-05-30,15.8475,15.8475,15.8475,15.6985,0.0,15.8475,13.0,1274.0,,,34.0
819,2016-05-27,15.58475,15.61,15.58475,15.6985,0.0735,15.5947,21.0,1274.0,,,
820,2016-05-26,15.6705,15.6735,15.5685,15.625,-0.09825,15.62948,90.0,1265.0,32.0,,
821,2016-05-25,15.6975,15.8275,15.651,15.72325,0.0,15.77056,165.0,1236.0,,,
822,2016-05-24,15.81,15.81,15.69775,15.72325,-0.03725,15.75714,121.0,1229.0,16.0,,
823,2016-05-23,15.705,15.8175,15.67125,15.7605,0.07425,15.76438,178.0,1252.0,,,
824,2016-05-20,15.88,15.885,15.771,15.68625,-0.25625,15.8006,251.0,1329.0,2.0,,50.0
825,2016-05-19,15.9465,16.0185,15.8675,15.9425,0.0315,15.93384,420.0,1453.0,,,
826,2016-05-18,15.91325,15.978,15.9015,15.911,0.237,15.94347,280.0,1732.0,25.0,,
827,2016-05-17,15.6975,15.741,15.64,15.674,-0.037,15.72524,158.0,1865.0,86.0,,
828,2016-05-16,15.5775,15.80875,15.563,15.711,0.29075,15.69115,205.0,1978.0,1.0,,
829,2016-05-13,15.1775,15.35725,15.1775,15.42025,0.326,15.29172,73.0,2034.0,,,58.0
830,2016-05-12,15.065,15.12,15.06,15.09425,-0.03425,15.07083,6.0,2030.0,1.0,,
831,2016-05-11,15.275,15.275,15.13875,15.1285,-0.098,15.22832,62.0,1983.0,,,
832,2016-05-10,15.2455,15.2745,15.2455,15.2265,-0.03475,15.27297,39.0,2122.0,,,100.0
833,2016-05-09,15.02,15.29275,15.00875,15.26125,0.26875,15.03707,35.0,2136.0,,,
834,2016-05-06,15.134,15.19,14.97125,14.9925,-0.11325,15.09291,64.0,2136.0,,,
835,2016-05-05,14.94375,15.25875,14.94375,15.10575,0.02275,15.04143,57.0,2155.0,3.0,,
836,2016-05-04,14.78125,15.075,14.77,15.083,0.3175,14.92407,121.0,2071.0,,,
837,2016-05-03,14.596,14.75275,14.57625,14.7655,0.34075,14.6577,92.0,2022.0,1.0,,
838,2016-05-02,14.34625,14.445,14.31,14.42475,0.0775,14.37232,59.0,2066.0,,,
839,2016-04-29,14.375,14.375,14.28,14.34725,-0.0465,14.30607,79.0,2097.0,,,
840,2016-04-28,14.55,14.6,14.52,14.39375,-0.22625,14.5476,25.0,2095.0,3.0,,
841,2016-04-27,14.53,14.68125,14.53,14.62,0.05875,14.61976,34.0,2106.0,,,
842,2016-04-26,14.6,14.605,14.6,14.56125,-0.0855,14.60373,23.0,2084.0,,,
843,2016-04-25,14.595,14.655,14.5825,14.64675,0.133,14.62244,166.0,1941.0,15.0,,
844,2016-04-22,14.4925,14.55875,14.4925,14.51375,0.03675,14.54727,32.0,1931.0,,,
845,2016-04-21,14.39875,14.415,14.39875,14.477,0.14525,14.40674,28.0,1906.0,18.0,,
846,2016-04-20,14.41375,14.419,14.41125,14.33175,-0.0775,14.41251,18.0,1906.0,3.0,,
847,2016-04-19,14.6,14.6,14.3945,14.40925,-0.2375,14.46728,33.0,1881.0,,,
848,2016-04-18,14.77675,14.788,14.6425,14.64675,-0.07525,14.75298,83.0,1806.0,,,
849,2016-04-15,14.711,14.7675,14.7025,14.722,0.01075,14.75559,113.0,1717.0,,,
850,2016-04-14,14.6475,14.68625,14.6475,14.71125,0.01625,14.66213,82.0,1635.0,1.0,,82.0
851,2016-04-13,14.864,14.9145,14.72,14.695,-0.16925,14.77881,128.0,1517.0,,,
852,2016-04-12,14.8925,14.92,14.82125,14.86425,0.0055,14.8735,70.0,1404.0,30.0,,114.0
853,2016-04-11,15.10025,15.1175,14.88575,14.85875,-0.3445,14.9515,29.0,1352.0,23.0,,14.0
854,2016-04-08,15.3945,15.3945,15.3015,15.20325,-0.24675,15.34664,49.0,1366.0,,,
855,2016-04-07,15.37125,15.46375,15.368,15.45,0.0655,15.40105,69.0,1377.0,,,
856,2016-04-06,15.23,15.5075,15.23,15.3845,0.06475,15.40276,18.0,1390.0,3.0,,
857,2016-04-05,15.0775,15.32125,15.0775,15.31975,0.3215,15.27428,19.0,1229.0,,,158.0
858,2016-04-04,14.97125,14.97125,14.89275,14.99825,0.0395,14.90234,133.0,1117.0,16.0,,
859,2016-04-01,15.0,15.0975,14.85875,14.95875,0.0055,14.96091,221.0,1038.0,23.0,,
860,2016-03-31,15.1615,15.177,14.877,14.95325,-0.15825,14.9822,42.0,1073.0,,,35.0
861,2016-03-30,15.41,15.41,15.07,15.1115,-0.273,15.20376,67.0,1102.0,6.0,,
862,2016-03-29,15.725,15.78125,15.65875,15.3845,-0.32025,15.7505,60.0,1125.0,6.0,,
863,2016-03-28,15.7145,15.78525,15.7145,15.70475,,15.74988,15.0,1135.0,4.0,,
864,2016-03-24,15.765,15.765,15.68875,15.78525,0.148,15.72688,20.0,1151.0,4.0,,
865,2016-03-23,15.48375,15.621,15.48375,15.63725,0.18725,15.57949,53.0,1167.0,3.0,,
866,2016-03-22,15.4815,15.5175,15.46125,15.45,-0.04775,15.50736,24.0,1167.0,3.0,,
867,2016-03-21,15.59375,15.6,15.4975,15.49775,-0.03025,15.55036,93.0,1176.0,3.0,,
868,2016-03-18,15.49,15.588,15.483,15.528,0.11975,15.53665,147.0,1215.0,,,
869,2016-03-17,15.90725,15.9775,15.59,15.40825,-0.55975,15.76063,152.0,1341.0,7.0,,32.0
870,2016-03-16,16.24,16.482,16.071,15.968,-0.233,16.34516,333.0,1646.0,20.0,,
871,2016-03-15,15.943,16.26,15.943,16.201,0.41575,16.11333,67.0,1671.0,8.0,,
872,2016-03-14,15.49625,15.7545,15.4875,15.78525,0.26925,15.61972,184.0,1557.0,3.0,,
873,2016-03-11,15.24975,15.24975,15.24975,15.24975,-0.18225,,8.0,879.0,,,74.0
874,2016-03-10,15.228,15.3175,15.105,15.432,0.22275,15.17953,86.0,894.0,,,
875,2016-03-09,15.3845,15.409,15.375,15.20925,-0.17525,15.39002,27.0,885.0,,,
876,2016-03-08,15.36825,15.4515,15.36825,15.3845,0.10575,15.39722,10.0,2274.0,1502.0,,172.0
877,2016-03-07,15.37,15.41,15.37,15.27875,-0.08225,15.4,12.0,2274.0,,,
878,2016-03-04,15.6675,15.6765,15.60125,15.361,-0.30675,15.64497,29.0,2274.0,,,778.0
879,2016-03-03,15.61,15.65125,15.61,15.66775,0.07925,15.64631,21.0,2274.0,11.0,,
880,2016-03-02,15.605,15.73125,15.59375,15.5885,-0.0425,15.66551,73.0,2293.0,34.0,,
881,2016-03-01,15.9125,15.9125,15.6495,15.631,-0.261,15.73208,51.0,2294.0,,,
882,2016-02-29,16.122,16.1445,15.815,15.892,-0.388,16.00287,67.0,2307.0,,,
883,2016-02-26,15.7305,16.2705,15.7305,16.28,0.6305,15.99286,102.0,2303.0,4.0,,
884,2016-02-25,15.618,15.6465,15.618,15.6495,-0.01225,15.637,3.0,2303.0,,,
885,2016-02-24,15.296,15.80875,15.296,15.66175,0.3655,15.70782,108.0,2093.0,3.0,,107.0
886,2016-02-23,15.207,15.306,15.207,15.29625,0.0175,15.21626,23.0,2096.0,3.0,,130.0
887,2016-02-22,15.48,15.48,15.273,15.27875,-0.17125,15.31893,124.0,1993.0,,,
888,2016-02-19,15.46375,15.525,15.46375,15.45,-0.006,15.47672,10.0,1994.0,1.0,,
889,2016-02-18,15.4725,15.4725,15.3225,15.456,-0.1325,15.3576,107.0,1907.0,5.0,,
890,2016-02-17,15.8875,15.9165,15.7995,15.5885,-0.27825,15.8757,5.0,1912.0,5.0,,81.0
891,2016-02-16,15.83125,15.84325,15.804,15.86675,-0.0885,15.82364,39.0,1882.0,4.0,,59.0
892,2016-02-15,15.8545,15.8545,15.8545,15.95525,0.0,15.8545,2.0,1882.0,,,
893,2016-02-12,15.9715,15.9715,15.8715,15.95525,0.01275,15.9365,14.0,1882.0,,,
894,2016-02-11,16.012,16.041,15.747,15.9425,0.019,15.79875,178.0,1806.0,1.0,,
895,2016-02-10,15.92875,15.981,15.92875,15.9235,-0.24475,15.94282,14.0,1806.0,,,
896,2016-02-09,16.254,16.254,16.254,16.16825,-0.11175,16.254,1.0,1806.0,,,
897,2016-02-08,16.0975,16.295,16.05,16.28,0.1705,16.14951,178.0,1837.0,,,
898,2016-02-05,15.94875,16.09175,15.9435,16.1095,0.09675,15.97243,171.0,1818.0,,,
899,2016-02-04,16.101,16.101,15.9,16.01275,-0.09025,15.93735,20.0,1970.0,1.0,,151.0
900,2016-02-03,16.425,16.425,16.26425,16.103,-0.2435,16.31763,74.0,1977.0,1.0,,
901,2016-02-02,16.11875,16.245,16.085,16.3465,0.33375,16.22445,147.0,1977.0,,,
902,2016-02-01,16.0,16.18925,16.0,16.01275,-0.02575,16.16498,175.0,2000.0,1.0,,
903,2016-01-29,16.27275,16.30425,16.0695,16.0385,-0.288,16.20807,64.0,2060.0,,,60.0
904,2016-01-28,16.5825,16.5825,16.3075,16.3265,-0.28475,16.35665,105.0,2063.0,4.0,,
905,2016-01-27,16.556,16.5705,16.495,16.61125,0.055,16.53637,141.0,2064.0,,,
906,2016-01-26,16.7435,16.7435,16.692,16.55625,-0.0965,16.71379,29.0,2064.0,,,
907,2016-01-25,16.6365,16.6365,16.581,16.65275,0.05525,16.61083,144.0,2073.0,1.0,,
908,2016-01-22,16.692,16.692,16.5705,16.5975,-0.125,16.6358,60.0,2058.0,,,
909,2016-01-21,16.998,16.998,16.68675,16.7225,-0.277,16.76005,55.0,2059.0,13.0,,
910,2016-01-20,17.0565,17.0565,16.956,16.9995,0.02875,17.03892,13.0,2059.0,,,
911,2016-01-19,16.912,16.9665,16.7715,16.97075,0.0215,16.8593,239.0,1888.0,9.0,,172.0
912,2016-01-18,16.875,16.992,16.875,16.94925,0.0,16.98153,60.0,1888.0,,,
