Date,Settle,Relative Value
2010-11-19,702.95,658.2625729999992
2010-11-18,694.75,689.9187754761914
2010-11-17,654.1,689.9187754761914
2010-11-16,645.15,689.9187754761914
2010-11-15,680.55,689.9187754761914
2010-11-12,672.9,689.9187754761914
2010-11-11,703.4,658.1393484761899
2010-11-10,696.0,658.1393484761899
2010-11-09,741.65,658.1393484761899
2010-11-08,709.9,658.1393484761899
2010-11-05,684.4,658.1393484761899
2010-11-04,673.75,626.4536699999989
2010-11-03,641.7,626.4536699999989
2010-11-02,644.45,626.4536699999989
2010-11-01,647.7,626.4536699999989
2010-10-29,645.1,626.4536699999989
2010-10-28,629.45,607.3371804999994
2010-10-27,619.15,607.3371804999994
2010-10-26,625.45,607.3371804999994
2010-10-25,608.8,607.3371804999994
2010-10-22,591.1,607.3371804999994
2010-10-21,586.3,597.7045600000014
2010-10-20,590.65,597.7045600000014
2010-10-19,578.45,597.7045600000014
2010-10-18,588.1,597.7045600000014
2010-10-15,589.2,597.7045600000014
2010-10-14,601.55,594.1636612500007
2010-10-13,593.65,594.1636612500007
2010-10-12,580.65,594.1636612500007
2010-10-11,588.75,594.1636612500007
2010-10-08,587.6,594.1636612500007
2010-10-07,587.1,599.6088378571426
2010-10-06,589.65,599.6088378571426
2010-10-05,578.2,599.6088378571426
2010-10-04,561.3,599.6088378571426
2010-10-01,571.25,599.6088378571426
2010-09-30,571.25,604.507536666667
2010-09-29,567.3,604.507536666667
2010-09-28,560.3,604.507536666667
2010-09-27,550.7,604.507536666667
2010-09-24,558.5,604.507536666667
2010-09-23,554.85,573.9095506666664
2010-09-22,539.65,573.9095506666664
2010-09-21,527.8,573.9095506666664
2010-09-20,539.5,573.9095506666664
2010-09-17,543.3,573.9095506666664
2010-09-16,546.95,541.9537133333345
2010-09-15,557.15,541.9537133333345
2010-09-14,551.75,541.9537133333345
2010-09-13,527.8,541.9537133333345
2010-09-10,517.55,541.9537133333345
2010-09-09,520.6,517.4707573333328
2010-09-08,525.5,517.4707573333328
2010-09-07,521.6,517.4707573333328
2010-09-03,529.05,517.4707573333328
2010-09-02,523.45,502.0825466666679
2010-09-01,518.35,502.0825466666679
2010-08-31,500.4,502.0825466666679
2010-08-30,497.9,502.0825466666679
2010-08-27,503.05,502.0825466666679
2010-08-26,502.5,487.53521980952326
2010-08-25,491.55,487.53521980952326
2010-08-24,484.25,487.53521980952326
2010-08-23,483.7,487.53521980952326
2010-08-20,476.2,487.53521980952326
2010-08-19,485.65,530.7683104761895
2010-08-18,490.4,530.7683104761895
2010-08-17,497.3,530.7683104761895
2010-08-16,485.75,530.7683104761895
2010-08-13,477.25,530.7683104761895
2010-08-12,471.05,502.2925966666681
2010-08-11,464.7,502.2925966666681
2010-08-10,470.6,502.2925966666681
2010-08-09,479.65,502.2925966666681
2010-08-06,487.6,502.2925966666681
2010-08-05,496.05,466.50474000000037
2010-08-04,500.15,466.50474000000037
2010-08-03,506.45,466.50474000000037
2010-08-02,515.85,466.50474000000037
2010-07-30,500.0,466.50474000000037
2010-07-29,491.2,457.17549714285786
2010-07-28,468.3,457.17549714285786
2010-07-27,466.1,457.17549714285786
2010-07-26,474.55,457.17549714285786
2010-07-23,466.3,457.17549714285786
2010-07-22,456.45,457.1975171428578
2010-07-21,451.7,457.1975171428578
2010-07-20,450.6,457.1975171428578
2010-07-19,443.45,457.1975171428578
2010-07-16,448.15,457.1975171428578
2010-07-15,466.95,445.8230671428582
2010-07-14,465.35,445.8230671428582
2010-07-13,468.7,445.8230671428582
2010-07-12,454.15,445.8230671428582
2010-07-09,456.95,445.8230671428582
2010-07-08,444.4,463.18073142857247
2010-07-07,442.35,463.18073142857247
2010-07-06,440.4,463.18073142857247
2010-07-02,426.9,463.18073142857247
2010-07-01,429.05,488.1317299999994
2010-06-30,444.4,488.1317299999994
2010-06-29,452.0,488.1317299999994
2010-06-28,470.05,488.1317299999994
2010-06-25,477.2,488.1317299999994
2010-06-24,469.0,465.36274800000103
2010-06-23,473.35,465.36274800000103
2010-06-22,489.45,465.36274800000103
2010-06-21,494.1,465.36274800000103
2010-06-18,490.9,465.36274800000103
2010-06-17,480.35,456.76551
2010-06-16,474.3,456.76551
2010-06-15,475.25,456.76551
2010-06-14,460.35,456.76551
2010-06-11,448.25,456.76551
2010-06-10,448.8,472.74561333333395
2010-06-09,454.95,472.74561333333395
2010-06-08,441.45,472.74561333333395
2010-06-07,428.85,472.74561333333395
2010-06-04,429.8,472.74561333333395
2010-06-03,449.6,448.4720953333328
2010-06-02,451.4,448.4720953333328
2010-06-01,460.75,448.4720953333328
2010-05-28,461.85,448.4720953333328
2010-05-27,462.25,518.4167799999992
2010-05-26,445.35,518.4167799999992
2010-05-25,429.4,518.4167799999992
2010-05-24,452.55,518.4167799999992
2010-05-21,438.45,518.4167799999992
2010-05-20,407.95,583.5555866666666
2010-05-19,458.7,583.5555866666666
2010-05-18,506.0,583.5555866666666
2010-05-17,502.6,583.5555866666666
2010-05-14,526.9,583.5555866666666
2010-05-13,542.3,541.0573799999997
2010-05-12,546.45,541.0573799999997
2010-05-11,531.2,541.0573799999997
2010-05-10,523.5,541.0573799999997
2010-05-07,509.2,541.0573799999997
2010-05-06,513.1,546.0668100000004
2010-05-05,507.55,546.0668100000004
2010-05-04,514.25,546.0668100000004
2010-05-03,547.25,546.0668100000004
2010-04-30,554.75,546.0668100000004
2010-04-29,548.0,496.93378799999954
2010-04-28,540.9,496.93378799999954
2010-04-27,547.95,496.93378799999954
2010-04-26,565.4,496.93378799999954
2010-04-23,562.2,496.93378799999954
2010-04-22,564.3,510.9407099999983
2010-04-21,567.45,510.9407099999983
2010-04-20,550.6,510.9407099999983
2010-04-19,533.2,510.9407099999983
2010-04-16,531.35,510.9407099999983
2010-04-15,545.4,491.6830114285705
2010-04-14,547.5,491.6830114285705
2010-04-13,520.8,491.6830114285705
2010-04-12,523.15,491.6830114285705
2010-04-09,512.6,491.6830114285705
2010-04-08,502.5,460.18247476190487
2010-04-07,511.35,460.18247476190487
2010-04-06,506.7,460.18247476190487
2010-04-05,506.2,460.18247476190487
2010-04-01,489.55,460.18247476190487
2010-03-31,478.15,460.18247476190487
2010-03-30,468.55,460.18247476190487
2010-03-29,473.2,460.18247476190487
