Date,Settle,Relative Value,Settle Delta,Rel Val Delta,Signal,Profit,EC
2014-06-27,1320.0,1279.505272380952,17.40000000000009,11.796763142858026,1.0,17.40000000000009,395.80000000000086
2014-06-20,1316.2,1267.708509238094,3.7999999999999545,18.711441444444745,1.0,3.7999999999999545,378.4000000000008
2014-06-13,1273.7,1248.9970677936492,42.5,-1.7983849682548225,-1.0,-42.5,374.6000000000008
2014-06-06,1252.1,1250.795452761904,21.600000000000136,-34.44503853968263,-1.0,-21.600000000000136,417.1000000000008
2014-05-30,1245.6,1285.2404913015866,6.5,-14.901334619048384,-1.0,-6.5,438.70000000000095
2014-05-23,1291.6,1300.141825920635,-46.0,5.553361126984555,1.0,-46.0,445.20000000000095
2014-05-16,1293.3,1294.5884647936505,-1.7000000000000455,-9.570064984128294,-1.0,1.7000000000000455,491.20000000000095
2014-05-09,1287.3,1304.1585297777788,6.0,9.349105317461408,1.0,6.0,489.5000000000009
2014-05-02,1302.6,1294.8094244603174,-15.299999999999955,77.46593819047666,1.0,-15.299999999999955,483.5000000000009
2014-04-25,1300.7,1217.3434862698407,1.8999999999998636,-76.05921704761954,-1.0,-1.8999999999998636,498.80000000000086
2014-04-11,1318.7,1293.4027033174602,-18.0,-4.094700809523374,-1.0,18.0,500.7000000000007
2014-04-04,1303.2,1297.4974041269836,15.5,-21.963503015875176,-1.0,-15.5,482.7000000000007
2014-03-28,1293.8,1319.4609071428588,9.400000000000091,-52.12018571428257,-1.0,-9.400000000000091,498.2000000000007
2014-03-21,1336.0,1371.5810928571414,-42.200000000000045,29.93322999999714,1.0,-42.200000000000045,507.6000000000008
2014-03-14,1379.0,1341.6478628571442,-43.0,11.880888857142963,1.0,-43.0,549.8000000000009
2014-03-07,1338.1,1329.7669740000013,40.90000000000009,-1.6792469523768432,-1.0,-40.90000000000009,592.8000000000009
2014-02-28,1321.4,1331.446220952378,16.699999999999818,24.72389933333193,1.0,16.699999999999818,633.700000000001
2014-02-21,1323.9,1306.7223216190462,-2.5,40.89020114285336,1.0,-2.5,617.0000000000011
2014-02-14,1319.0,1265.8321204761928,4.900000000000091,6.854773809525341,1.0,4.900000000000091,619.5000000000011
2014-02-07,1263.3,1258.9773466666675,55.700000000000045,-2.7158038095246866,-1.0,-55.700000000000045,614.600000000001
2014-01-31,1240.1,1261.6931504761922,23.200000000000045,15.376502857143578,1.0,23.200000000000045,670.3000000000011
2014-01-24,1264.3,1246.3166476190486,-24.200000000000045,2.6943952857154727,1.0,-24.200000000000045,647.100000000001
2014-01-17,1251.9,1243.622252333333,12.399999999999864,2.1940829999996367,1.0,12.399999999999864,671.3000000000011
2014-01-10,1246.9,1241.4281693333335,5.0,-7.058159999999134,-1.0,-5.0,658.9000000000012
2014-01-03,1238.6,1248.4863293333326,8.300000000000182,20.769847333333928,1.0,8.300000000000182,663.9000000000012
2013-12-27,1216.1,1227.7164819999987,22.5,-25.995136666668486,-1.0,-22.5,655.600000000001
2013-12-20,1205.1,1253.7116186666672,11.0,4.130326333335688,1.0,11.0,678.100000000001
2013-12-13,1235.7,1249.5812923333315,-30.600000000000136,5.0615666190460615,1.0,-30.600000000000136,667.100000000001
2013-12-06,1230.3,1244.5197257142854,5.400000000000091,-7.424250285715516,-1.0,-5.400000000000091,697.7000000000012
2013-11-29,1250.6,1251.943976000001,-20.299999999999955,-20.15111066666759,-1.0,20.299999999999955,703.1000000000013
2013-11-22,1244.1,1272.0950866666685,6.5,-19.441946666665444,-1.0,-6.5,682.8000000000013
2013-11-15,1287.4,1291.537033333334,-43.30000000000018,-27.883884333332844,-1.0,43.30000000000018,689.3000000000013
2013-11-08,1284.6,1319.4209176666668,2.800000000000182,-62.671637666666584,-1.0,-2.800000000000182,646.0000000000011
2013-11-01,1313.2,1382.0925553333334,-28.600000000000136,43.76290533333395,1.0,-28.600000000000136,648.8000000000013
2013-10-25,1352.4,1338.3296499999994,-39.200000000000045,24.12633066666558,1.0,-39.200000000000045,677.4000000000015
2013-10-18,1314.4,1314.2033193333339,38.0,-12.747217333333083,-1.0,-38.0,716.6000000000015
2013-10-11,1268.0,1326.950536666667,46.40000000000009,8.316021999998839,1.0,46.40000000000009,754.6000000000015
2013-10-04,1309.7,1318.634514666668,-41.700000000000045,-2.8632013333347004,-1.0,41.700000000000045,708.2000000000014
2013-09-27,1338.4,1321.4977160000028,-28.700000000000045,8.15926552381211,1.0,-28.700000000000045,666.5000000000014
